sample_id,accession,study,bioproject_accession,biosample_accession,filename,filetype,path,data_type,coverage,deepconsensus_coverage,total_reads,total_bp,total_gbp,mean,min,max,n25,n50,n75,quartile_25,quartile_50,quartile_75,ntsm_score,production,design_description,notes,generator_facility,generator_contact,library_id,library_strategy,library_source,library_selection,library_layout,shear_method,size_selection,platform,instrument_model,seq_plate_chemistry_version,polymerase_version,basecaller,basecaller_version,ccs_algorithm,lima_version,lima_float_version,primrose_version,primrose_filename,deepconsensus_filename,deepconsensus_path,mm_tag,mm_review,mm_remove,ML_tag,all_kinetics_flag,keep_kinetics_flag,hifi_kinetics_tag,PP_PRIMROSE,fi_tag,ri_tag,fp_tag,rp_tag
HG00232,SRR29396866,SRP305758,PRJNA701308,SAMN41021635,m84081_230623_202140_s1.hifi_reads.bc2014.bam,bam,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230623_202140_s1.hifi_reads.bc2014.bam,unaligned reads with 5mC,26.2,,4422744.0,81313868165.0,81.31,18385.0,98.0,49595.0,16572.0,18682.0,20737.0,16076.0,18183.0,20208.0,0.550558,WUSTL_HPRC_HiFi_Year4,HiFi sequencing of 20kb fractionated gDNA,,Washington University,tgraves@wustl.edu,HG00232_lib1_m84081_230623_202140_s1_m84081_230623_202140_s1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG00232,SRR29396847,SRP305758,PRJNA701308,SAMN41021635,m84081_230623_205201_s2.hifi_reads.bc2014.bam,bam,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230623_205201_s2.hifi_reads.bc2014.bam,unaligned reads with 5mC,26.7,,4459695.0,82640938538.0,82.64,18530.0,110.0,53546.0,16716.0,18822.0,20895.0,16210.0,18325.0,20354.0,0.516307,WUSTL_HPRC_HiFi_Year4,HiFi sequencing of 20kb fractionated gDNA,,Washington University,tgraves@wustl.edu,HG00232_lib1_m84081_230623_205201_s2_m84081_230623_205201_s2,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG00232,SRR29396836,SRP305758,PRJNA701308,SAMN41021635,m84081_230714_201817_s1.hifi_reads.bc2014.bam,bam,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230714_201817_s1.hifi_reads.bc2014.bam,unaligned reads with 5mC,2.0,,317329.0,6302465374.0,6.3,19860.0,431.0,70267.0,18323.0,19799.0,21713.0,18065.0,19484.0,21267.0,0.691276,WUSTL_HPRC_HiFi_Year4,HiFi sequencing of 20kb fractionated gDNA,,Washington University,tgraves@wustl.edu,HG00232_lib1_m84081_230714_201817_s1_m84081_230714_201817_s1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG00232,SRR29396924,SRP305758,PRJNA701308,SAMN41021635,m84081_230714_205519_s2.hifi_reads.bc2014.bam,bam,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230714_205519_s2.hifi_reads.bc2014.bam,unaligned reads with 5mC,2.3,,353075.0,7010861592.0,7.01,19856.0,405.0,52961.0,18313.0,19795.0,21716.0,18063.0,19476.0,21260.0,0.695173,WUSTL_HPRC_HiFi_Year4,HiFi sequencing of 20kb fractionated gDNA,,Washington University,tgraves@wustl.edu,HG00232_lib1_m84081_230714_205519_s2_m84081_230714_205519_s2,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG00232,SRR29396923,SRP305758,PRJNA701308,SAMN41021635,m84081_230714_212624_s3.hifi_reads.bc2014.bam,bam,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230714_212624_s3.hifi_reads.bc2014.bam,unaligned reads with 5mC,2.5,,384888.0,7637421327.0,7.64,19843.0,503.0,52520.0,18300.0,19779.0,21693.0,18046.0,19460.0,21241.0,0.691868,WUSTL_HPRC_HiFi_Year4,HiFi sequencing of 20kb fractionated gDNA,,Washington University,tgraves@wustl.edu,HG00232_lib1_m84081_230714_212624_s3_m84081_230714_212624_s3,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG00232,SRR29396922,SRP305758,PRJNA701308,SAMN41021635,m84081_230714_215730_s4.hifi_reads.bc2014.bam,bam,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230714_215730_s4.hifi_reads.bc2014.bam,unaligned reads with 5mC,2.6,,398971.0,7956857338.0,7.96,19943.0,169.0,51376.0,18366.0,19870.0,21834.0,18108.0,19543.0,21367.0,0.691208,WUSTL_HPRC_HiFi_Year4,HiFi sequencing of 20kb fractionated gDNA,,Washington University,tgraves@wustl.edu,HG00232_lib1_m84081_230714_215730_s4_m84081_230714_215730_s4,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG00235,SRR29405849,SRP305758,PRJNA701308,SAMN41021667,m84091_230721_141900_s2.hifi_reads.bc1008.bam,bam,s3://human-pangenomics/working/HPRC/HG00235/raw_data/PacBio_HiFi/m84091_230721_141900_s2.hifi_reads.bc1008.bam,unaligned reads with 5mC,29.2,,4537603.0,90629295210.0,90.63,19972.0,60.0,64006.0,17093.0,20339.0,24494.0,16198.0,19048.0,22813.0,0.500559,RU_Y4,HiFi sequencing of 20kb fractionated gDNA,,Rockefeller University,vgl-lab@rockefeller.edu,HG00235_PB1_m84091_230721_141900_s2,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG00235,SRR29405848,SRP305758,PRJNA701308,SAMN41021667,m84091_230724_170222_s4.hifi_reads.bc1008.bam,bam,s3://human-pangenomics/working/HPRC/HG00235/raw_data/PacBio_HiFi/m84091_230724_170222_s4.hifi_reads.bc1008.bam,unaligned reads with 5mC,32.4,,4889018.0,100350407151.0,100.35,20525.0,141.0,63978.0,17561.0,20992.0,25350.0,16568.0,19607.0,23582.0,0.480542,RU_Y4,HiFi sequencing of 20kb fractionated gDNA,,Rockefeller University,vgl-lab@rockefeller.edu,HG00235_PB1_m84091_230724_170222_s4,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG00253,SRR29405815,SRP305758,PRJNA701308,SAMN41021666,m84091_230721_134835_s1.hifi_reads.bc1003.bam,bam,s3://human-pangenomics/working/HPRC/HG00253/raw_data/PacBio_HiFi/m84091_230721_134835_s1.hifi_reads.bc1003.bam,unaligned reads with 5mC,36.0,,5510036.0,111727151213.0,111.73,20277.0,55.0,62447.0,17382.0,20786.0,25025.0,16355.0,19411.0,23287.0,0.486424,RU_Y4,HiFi sequencing of 20kb fractionated gDNA,,Rockefeller University,vgl-lab@rockefeller.edu,HG00253_PB1_m84091_230721_134835_s1,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG00253,SRR29405807,SRP305758,PRJNA701308,SAMN41021666,m84091_230727_143029_s4.hifi_reads.bc1003.bam,bam,s3://human-pangenomics/working/HPRC/HG00253/raw_data/PacBio_HiFi/m84091_230727_143029_s4.hifi_reads.bc1003.bam,unaligned reads with 5mC,28.9,,4512540.0,89522377853.0,89.52,19838.0,129.0,61986.0,16985.0,20288.0,24409.0,16026.0,18955.0,22733.0,0.484157,RU_Y4,HiFi sequencing of 20kb fractionated gDNA,,Rockefeller University,vgl-lab@rockefeller.edu,HG00253_PB1_m84091_230727_143029_s4,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG00272,SRR29483207,SRP305758,PRJNA701308,SAMN41021659,m84046_230716_051716_s3.hifi_reads.bc2087.bam,bam,s3://human-pangenomics/working/HPRC/HG00272/raw_data/PacBio_HiFi/m84046_230716_051716_s3.hifi_reads.bc2087.bam,unaligned reads with 5mC,18.0,,2516610.0,55893022230.0,55.89,22209.0,70.0,62245.0,19469.0,22259.0,26112.0,18841.0,21311.0,24765.0,0.515406,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,HiFi sequencing of 20kb fractionated gDNA,,University of Washington,kmiyamot@uw.edu,PG00272.HFSS_m84046_230716_051716_s3,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG00272,SRR29483227,SRP305758,PRJNA701308,SAMN41021659,m84046_230716_054822_s4.hifi_reads.bc2087.bam,bam,s3://human-pangenomics/working/HPRC/HG00272/raw_data/PacBio_HiFi/m84046_230716_054822_s4.hifi_reads.bc2087.bam,unaligned reads with 5mC,19.1,,2665556.0,59280573492.0,59.28,22239.0,146.0,71087.0,19487.0,22300.0,26169.0,18854.0,21337.0,24814.0,0.548297,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,HiFi sequencing of 20kb fractionated gDNA,,University of Washington,kmiyamot@uw.edu,PG00272.HFSS_m84046_230716_054822_s4,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG00272,SRR29483226,SRP305758,PRJNA701308,SAMN41021659,m84046_230718_223822_s1.hifi_reads.bc2087.bam,bam,s3://human-pangenomics/working/HPRC/HG00272/raw_data/PacBio_HiFi/m84046_230718_223822_s1.hifi_reads.bc2087.bam,unaligned reads with 5mC,9.2,,1299274.0,28648842428.0,28.65,22049.0,201.0,54405.0,19353.0,22079.0,25872.0,18745.0,21161.0,24545.0,0.605234,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,HiFi sequencing of 20kb fractionated gDNA,,University of Washington,kmiyamot@uw.edu,PG00272.HFSS_m84046_230718_223822_s1,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG00272,SRR29483208,SRP305758,PRJNA701308,SAMN41021659,m84046_230719_001055_s4.hifi_reads.bc2087.bam,bam,s3://human-pangenomics/working/HPRC/HG00272/raw_data/PacBio_HiFi/m84046_230719_001055_s4.hifi_reads.bc2087.bam,unaligned reads with 5mC,21.5,,3001821.0,66535915752.0,66.54,22165.0,86.0,60184.0,19451.0,22207.0,26022.0,18831.0,21277.0,24693.0,0.542628,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,HiFi sequencing of 20kb fractionated gDNA,,University of Washington,kmiyamot@uw.edu,PG00272.HFSS_m84046_230719_001055_s4,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG00280,SRR23922658,SRP305758,PRJNA701308,SAMN33758779,m54329U_220901_221341-bc2051.5mc.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG00280/raw_data/PacBio_HiFi/m54329U_220901_221341-bc2051.5mc.hifi_reads.bam,unaligned reads with 5mC,15.2,17.78,2371461.0,47176915770.0,47.18,19893.0,87.0,57069.0,17461.0,19906.0,23180.0,16982.0,19131.0,22147.0,,UW_HPRC_HiFi_Y3,HiFi sequencing of 20kb fractionated gDNA,,University of Washington,kmiyamot@uw.edu,PG00280.HFSS,WGS,GENOMIC,RANDOM,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P3.2,ccs,6.3.0,6.3.0,2.5.1,2.0501,,,HG00280.m54329U_220901_221341.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG00280/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00280.m54329U_220901_221341.dc.q20.fastq.gz,True,True,False,,,,,,,,,
HG00280,SRR23922658,SRP305758,PRJNA701308,SAMN33758779,m64076_220831_191646-bc2051.5mc.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG00280/raw_data/PacBio_HiFi/m64076_220831_191646-bc2051.5mc.hifi_reads.bam,unaligned reads with 5mC,11.4,13.65,1770422.0,35342284205.0,35.34,19962.0,83.0,56326.0,17534.0,19996.0,23256.0,17046.0,19212.0,22241.0,,UW_HPRC_HiFi_Y3,HiFi sequencing of 20kb fractionated gDNA,,University of Washington,kmiyamot@uw.edu,PG00280.HFSS,WGS,GENOMIC,RANDOM,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P3.2,ccs,6.3.0,6.3.0,2.5.1,2.0501,,,HG00280.m64076_220831_191646.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG00280/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00280.m64076_220831_191646.dc.q20.fastq.gz,True,True,False,,,,,,,,,
HG00280,SRR23922658,SRP305758,PRJNA701308,SAMN33758779,m64457e_220825_195635-bc2051.5mc.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG00280/raw_data/PacBio_HiFi/m64457e_220825_195635-bc2051.5mc.hifi_reads.bam,unaligned reads with 5mC,14.8,17.47,2231036.0,45904022245.0,45.9,20575.0,89.0,60934.0,18089.0,20753.0,24064.0,17523.0,19914.0,23058.0,,UW_HPRC_HiFi_Y3,HiFi sequencing of 20kb fractionated gDNA,,University of Washington,kmiyamot@uw.edu,PG00280.HFSS,WGS,GENOMIC,RANDOM,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P3.2,ccs,6.3.0,6.3.0,2.5.1,2.0501,,,HG00280.m64457e_220825_195635.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG00280/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00280.m64457e_220825_195635.dc.q20.fastq.gz,True,True,False,,,,,,,,,
HG00280,SRR29483120,SRP305758,PRJNA701308,SAMN33758779,m84046_230628_213236_s2.hifi_reads.bc2051.bam,bam,s3://human-pangenomics/working/HPRC/HG00280/raw_data/PacBio_HiFi/m84046_230628_213236_s2.hifi_reads.bc2051.bam,unaligned reads with 5mC,17.9,,2816967.0,55575840201.0,55.58,19728.0,165.0,54674.0,17352.0,19722.0,22899.0,16892.0,18978.0,21911.0,0.551705,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,HiFi sequencing of 20kb fractionated gDNA,,University of Washington,kmiyamot@uw.edu,PG00280.HFSS_m84046_230628_213236_s2,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG00290,SRR29483165,SRP305758,PRJNA701308,SAMN41021639,m84046_230623_203534_s4.hifi_reads.bc2052.bam,bam,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230623_203534_s4.hifi_reads.bc2052.bam,unaligned reads with 5mC,15.8,,2109741.0,48925804619.0,48.93,23190.0,81.0,76067.0,20100.0,23348.0,27768.0,19302.0,22141.0,26079.0,0.540669,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,HiFi sequencing of 20kb fractionated gDNA,,University of Washington,kmiyamot@uw.edu,PG00290.HFSS_m84046_230623_203534_s4,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG00290,SRR29483113,SRP305758,PRJNA701308,SAMN41021639,m84046_230627_201017_s1.hifi_reads.bc2052.bam,bam,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230627_201017_s1.hifi_reads.bc2052.bam,unaligned reads with 5mC,16.8,,2235593.0,52132844954.0,52.13,23319.0,95.0,65547.0,20231.0,23502.0,27916.0,19421.0,22295.0,26247.0,0.557099,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,HiFi sequencing of 20kb fractionated gDNA,,University of Washington,kmiyamot@uw.edu,PG00290.HFSS_m84046_230627_201017_s1,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG00290,SRR29483166,SRP305758,PRJNA701308,SAMN41021639,m84046_230627_204123_s2.hifi_reads.bc2052.bam,bam,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230627_204123_s2.hifi_reads.bc2052.bam,unaligned reads with 5mC,19.1,,2525417.0,59212119276.0,59.21,23446.0,71.0,70791.0,20301.0,23645.0,28142.0,19471.0,22398.0,26424.0,0.5487,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,HiFi sequencing of 20kb fractionated gDNA,,University of Washington,kmiyamot@uw.edu,PG00290.HFSS_m84046_230627_204123_s2,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG00290,SRR29483112,SRP305758,PRJNA701308,SAMN41021639,m84046_230630_233157_s3.bc2052--bc2052.bam,bam,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230630_233157_s3.bc2052--bc2052.bam,unaligned reads with 5mC,8.0,,1081336.0,24710313352.0,24.71,22851.0,248.0,61418.0,19901.0,23010.0,27163.0,19152.0,21892.0,25649.0,0.588706,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,HiFi sequencing of 20kb fractionated gDNA,,University of Washington,kmiyamot@uw.edu,PG00290.HFSS_m84046_230630_233157_s3,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG00290,SRR29483111,SRP305758,PRJNA701308,SAMN41021639,m84046_230712_224626_s1.hifi_reads.bc2052.bam,bam,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230712_224626_s1.hifi_reads.bc2052.bam,unaligned reads with 5mC,3.6,,485522.0,11095310100.0,11.1,22852.0,299.0,67558.0,19912.0,22984.0,27160.0,19159.0,21877.0,25619.0,0.638957,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,HiFi sequencing of 20kb fractionated gDNA,,University of Washington,kmiyamot@uw.edu,PG00290.HFSS_m84046_230712_224626_s1,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG002,,SRP320775,PRJNA731524,SAMN03283347,m64011_190714_120746.hifi_reads.pm_v1.4.0.bam,bam,s3://human-pangenomics/working/HPRC_PLUS/HG002/raw_data/PacBio_HiFi/wMods/m64011_190714_120746.hifi_reads.pm_v1.4.0.bam,unaligned reads with 5mC,8.4,,1432985.0,26129954626.0,26.13,18234.0,41.0,41041.0,16940.0,18221.0,19835.0,16738.0,17972.0,19506.0,0.603285,HPRC_Release2_Primrose_v1.4.0_Reprocessed_PacBio_HiFi_Data,HiFi sequencing of fractionated gDNA,to be released,,,HG002_lib1,WGS,GENOMIC,size fractionation,single,,,PACBIO_SMRT,PacBio Sequel II,,,,,,,,1.4.0,,,,True,,,True,False,True,True,False,True,True,True,True
HG002,,SRP320775,PRJNA731524,SAMN03283347,m64011_190728_111204.hifi_reads.pm_v1.4.0.bam,bam,s3://human-pangenomics/working/HPRC_PLUS/HG002/raw_data/PacBio_HiFi/wMods/m64011_190728_111204.hifi_reads.pm_v1.4.0.bam,unaligned reads with 5mC,6.7,,1129833.0,20729932367.0,20.73,18347.0,44.0,45306.0,17026.0,18324.0,19963.0,16827.0,18071.0,19629.0,0.638197,HPRC_Release2_Primrose_v1.4.0_Reprocessed_PacBio_HiFi_Data,HiFi sequencing of fractionated gDNA,to be released,,,HG002_lib1,WGS,GENOMIC,size fractionation,single,,,PACBIO_SMRT,PacBio Sequel II,,,,,,,,1.4.0,,,,True,,,True,False,True,True,False,True,True,True,True
HG002,,SRP320775,PRJNA731524,SAMN03283347,m64011_190830_220126.hifi_reads.ccs_v6.0.0.pm_v1.4.0.bam,bam,s3://human-pangenomics/working/HPRC_PLUS/HG002/raw_data/PacBio_HiFi/wMods/m64011_190830_220126.hifi_reads.ccs_v6.0.0.pm_v1.4.0.bam,unaligned reads with 5mC,8.8,,1472658.0,27270423579.0,27.27,18517.0,70.0,48030.0,17330.0,18584.0,20026.0,17143.0,18368.0,19772.0,0.609248,HPRC_Release2_Primrose_v1.4.0_Reprocessed_PacBio_HiFi_Data,HiFi sequencing of fractionated gDNA,to be released,,,HG002_lib1,WGS,GENOMIC,size fractionation,single,,,PACBIO_SMRT,PacBio Sequel II,,,,,6.0.0,,,1.4.0,,,,True,,,True,False,True,True,True,True,True,True,True
HG002,,SRP320775,PRJNA731524,SAMN03283347,m64011_190901_095311.hifi_reads.ccs_v6.0.0.pm_v1.4.0.bam,bam,s3://human-pangenomics/working/HPRC_PLUS/HG002/raw_data/PacBio_HiFi/wMods/m64011_190901_095311.hifi_reads.ccs_v6.0.0.pm_v1.4.0.bam,unaligned reads with 5mC,8.3,,1396085.0,25849069770.0,25.85,18515.0,75.0,47265.0,17332.0,18575.0,20013.0,17147.0,18363.0,19761.0,0.622345,HPRC_Release2_Primrose_v1.4.0_Reprocessed_PacBio_HiFi_Data,HiFi sequencing of fractionated gDNA,to be released,,,HG002_lib1,WGS,GENOMIC,size fractionation,single,,,PACBIO_SMRT,PacBio Sequel II,,,,,6.0.0,,,1.4.0,,,,True,,,True,False,True,True,True,True,True,True,True
HG002,,SRP320775,PRJNA731524,SAMN03283347,m64012_190920_173625.hifi_reads.ccs_v6.0.0.pm_v1.4.0.bam,bam,s3://human-pangenomics/working/HPRC_PLUS/HG002/raw_data/PacBio_HiFi/wMods/m64012_190920_173625.hifi_reads.ccs_v6.0.0.pm_v1.4.0.bam,unaligned reads with 5mC,9.8,,2349735.0,30230740991.0,30.23,12865.0,80.0,30557.0,12163.0,12890.0,13705.0,12078.0,12788.0,13591.0,0.624942,HPRC_Release2_Primrose_v1.4.0_Reprocessed_PacBio_HiFi_Data,HiFi sequencing of fractionated gDNA,to be released,,,HG002_lib1,WGS,GENOMIC,size fractionation,single,,,PACBIO_SMRT,PacBio Sequel II,,,,,6.0.0,,,1.4.0,,,,True,,,True,False,True,True,True,True,True,True,True
HG002,,SRP320775,PRJNA731524,SAMN03283347,m64012_190921_234837.hifi_reads.ccs_v6.0.0.pm_v1.4.0.bam,bam,s3://human-pangenomics/working/HPRC_PLUS/HG002/raw_data/PacBio_HiFi/wMods/m64012_190921_234837.hifi_reads.ccs_v6.0.0.pm_v1.4.0.bam,unaligned reads with 5mC,9.9,,2389890.0,30757177178.0,30.76,12869.0,78.0,28657.0,12166.0,12892.0,13707.0,12080.0,12791.0,13593.0,0.619752,HPRC_Release2_Primrose_v1.4.0_Reprocessed_PacBio_HiFi_Data,HiFi sequencing of fractionated gDNA,to be released,,,HG002_lib1,WGS,GENOMIC,size fractionation,single,,,PACBIO_SMRT,PacBio Sequel II,,,,,6.0.0,,,1.4.0,,,,True,,,True,False,True,True,True,True,True,True,True
HG002,,SRP320775,PRJNA731524,SAMN03283347,m64015_190920_185703.hifi_reads.pm_v1.4.0.bam,bam,s3://human-pangenomics/working/HPRC_PLUS/HG002/raw_data/PacBio_HiFi/wMods/m64015_190920_185703.hifi_reads.pm_v1.4.0.bam,unaligned reads with 5mC,9.4,,2266781.0,29185816922.0,29.19,12875.0,43.0,29958.0,12176.0,12904.0,13723.0,12088.0,12802.0,13607.0,0.625968,HPRC_Release2_Primrose_v1.4.0_Reprocessed_PacBio_HiFi_Data,HiFi sequencing of fractionated gDNA,to be released,,,HG002_lib1,WGS,GENOMIC,size fractionation,single,,,PACBIO_SMRT,PacBio Sequel II,,,,,,,,1.4.0,,,,True,,,True,False,True,True,False,True,True,True,True
HG002,,SRP320775,PRJNA731524,SAMN03283347,m64015_190922_010918.hifi_reads.pm_v1.4.0.bam,bam,s3://human-pangenomics/working/HPRC_PLUS/HG002/raw_data/PacBio_HiFi/wMods/m64015_190922_010918.hifi_reads.pm_v1.4.0.bam,unaligned reads with 5mC,9.0,,2172773.0,27949993025.0,27.95,12863.0,45.0,28626.0,12170.0,12895.0,13711.0,12083.0,12793.0,13596.0,0.640678,HPRC_Release2_Primrose_v1.4.0_Reprocessed_PacBio_HiFi_Data,HiFi sequencing of fractionated gDNA,to be released,,,HG002_lib1,WGS,GENOMIC,size fractionation,single,,,PACBIO_SMRT,PacBio Sequel II,,,,,,,,1.4.0,,,,True,,,True,False,True,True,False,True,True,True,True
HG002,,SRP320775,PRJNA731524,SAMN03283347,m64043_211027_183048.hifi_reads.pm_v1.4.0.bam,bam,s3://human-pangenomics/working/HPRC_PLUS/HG002/raw_data/PacBio_HiFi/wMods/m64043_211027_183048.hifi_reads.pm_v1.4.0.bam,unaligned reads with 5mC,11.2,,2176931.0,34753364009.0,34.75,15964.0,90.0,58460.0,14828.0,18672.0,23401.0,11326.0,16001.0,20484.0,0.597533,HPRC_Release2_Primrose_v1.4.0_Reprocessed_PacBio_HiFi_Data,HiFi sequencing of 20kb fractionated gDNA,to be released,Washington University,tgraves@wustl.edu,HG002_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,PacBio Sequel II,,,,,8.0.0.80529,,,1.4.0,,,,True,,,True,True,True,False,False,True,True,True,True
