sample_id,sample_name,haplotype,phasing,assembly_method,assembly_method_version,assembly_date,assembly_name,source,genbank_accession,assembly_md5,assembly_fai,assembly_gzi,assembly,t2t_chrom_tsv,chrom_alias_txt,gaps_bed,telo_bed,mashmap_paf
HG00133_hap1,HG00133,1,hic,hifiasm,0.19.9,2024-09,HG00133_hap1_hprc_r2_v1.0.1,hprc,GCA_042078005.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00133/assemblies/freeze_2/HG00133_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00133/assemblies/freeze_2/HG00133_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00133/assemblies/freeze_2/HG00133_hap1_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00133/assemblies/freeze_2/HG00133_hap1_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG00133_hap1/analysis/assign_chromosomes_outputs/b5614dd3-49fb-423e-8be6-28ab38d1faeb/HG00133_hap1_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG00133_hap1/analysis/assign_chromosomes_outputs/b5614dd3-49fb-423e-8be6-28ab38d1faeb/HG00133_hap1_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG00133_hap1/analysis/assign_chromosomes_outputs/586c8dc4-897e-4081-81e6-f364acac5ec9/HG00133_hap1_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG00133_hap1/analysis/assign_chromosomes_outputs/586c8dc4-897e-4081-81e6-f364acac5ec9/HG00133_hap1_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG00133_hap1/analysis/assign_chromosomes_outputs/4f78b07d-1bbb-4ca3-8718-ac4f09ac90fb/mashmap_HG00133_hap1_hprc_r2_v1.0.1_pi95.paf
HG00146_hap1,HG00146,1,hic,hifiasm,0.19.9,2024-09,HG00146_hap1_hprc_r2_v1.0.1,hprc,GCA_042077995.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00146/assemblies/freeze_2/HG00146_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00146/assemblies/freeze_2/HG00146_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00146/assemblies/freeze_2/HG00146_hap1_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00146/assemblies/freeze_2/HG00146_hap1_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG00146_hap1/analysis/assign_chromosomes_outputs/8bef1ee1-f6da-4762-b012-07549e2be626/HG00146_hap1_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG00146_hap1/analysis/assign_chromosomes_outputs/8bef1ee1-f6da-4762-b012-07549e2be626/HG00146_hap1_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG00146_hap1/analysis/assign_chromosomes_outputs/39c7ea26-0657-4a03-920a-4cdbdaa921b6/HG00146_hap1_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG00146_hap1/analysis/assign_chromosomes_outputs/39c7ea26-0657-4a03-920a-4cdbdaa921b6/HG00146_hap1_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG00146_hap1/analysis/assign_chromosomes_outputs/025908ed-2418-4860-9283-058fab30c0b8/mashmap_HG00146_hap1_hprc_r2_v1.0.1_pi95.paf
HG00232_hap1,HG00232,1,hic,hifiasm,0.19.9,2024-09,HG00232_hap1_hprc_r2_v1.0.1,hprc,GCA_042077985.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00232/assemblies/freeze_2/HG00232_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00232/assemblies/freeze_2/HG00232_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00232/assemblies/freeze_2/HG00232_hap1_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00232/assemblies/freeze_2/HG00232_hap1_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG00232_hap1/analysis/assign_chromosomes_outputs/377fa048-7c1f-429e-8b05-6e9c3fedb823/HG00232_hap1_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG00232_hap1/analysis/assign_chromosomes_outputs/377fa048-7c1f-429e-8b05-6e9c3fedb823/HG00232_hap1_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG00232_hap1/analysis/assign_chromosomes_outputs/acbdf31b-1910-45c4-b884-07bb19e1e539/HG00232_hap1_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG00232_hap1/analysis/assign_chromosomes_outputs/acbdf31b-1910-45c4-b884-07bb19e1e539/HG00232_hap1_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG00232_hap1/analysis/assign_chromosomes_outputs/846056f3-7a97-4674-bf95-f347846e9a13/mashmap_HG00232_hap1_hprc_r2_v1.0.1_pi95.paf
HG00290_hap1,HG00290,1,hic,hifiasm,0.19.9,2024-09,HG00290_hap1_hprc_r2_v1.0.1,hprc,GCA_042077965.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00290/assemblies/freeze_2/HG00290_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00290/assemblies/freeze_2/HG00290_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00290/assemblies/freeze_2/HG00290_hap1_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00290/assemblies/freeze_2/HG00290_hap1_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG00290_hap1/analysis/assign_chromosomes_outputs/671eb067-1c6a-448d-94d5-94c0fbd85830/HG00290_hap1_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG00290_hap1/analysis/assign_chromosomes_outputs/671eb067-1c6a-448d-94d5-94c0fbd85830/HG00290_hap1_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG00290_hap1/analysis/assign_chromosomes_outputs/50a9041d-bbc0-402e-b701-9afeb19c4bbb/HG00290_hap1_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG00290_hap1/analysis/assign_chromosomes_outputs/50a9041d-bbc0-402e-b701-9afeb19c4bbb/HG00290_hap1_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG00290_hap1/analysis/assign_chromosomes_outputs/863101bc-f575-4522-bc7f-32c63c76d3cb/mashmap_HG00290_hap1_hprc_r2_v1.0.1_pi95.paf
HG00320_hap1,HG00320,1,hic,hifiasm,0.19.9,2024-09,HG00320_hap1_hprc_r2_v1.0.1,hprc,GCA_042077865.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00320/assemblies/freeze_2/HG00320_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00320/assemblies/freeze_2/HG00320_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00320/assemblies/freeze_2/HG00320_hap1_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00320/assemblies/freeze_2/HG00320_hap1_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG00320_hap1/analysis/assign_chromosomes_outputs/3e8b5600-bc8e-421a-be65-c14cae51df04/HG00320_hap1_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG00320_hap1/analysis/assign_chromosomes_outputs/3e8b5600-bc8e-421a-be65-c14cae51df04/HG00320_hap1_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG00320_hap1/analysis/assign_chromosomes_outputs/ec07dee9-c5c5-4bae-93e8-a8d9608ab7e5/HG00320_hap1_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG00320_hap1/analysis/assign_chromosomes_outputs/ec07dee9-c5c5-4bae-93e8-a8d9608ab7e5/HG00320_hap1_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG00320_hap1/analysis/assign_chromosomes_outputs/fd0936d0-7e29-4b9a-87e4-5dd261a1eb71/mashmap_HG00320_hap1_hprc_r2_v1.0.1_pi95.paf
HG00321_hap1,HG00321,1,hic,hifiasm,0.19.9,2024-09,HG00321_hap1_hprc_r2_v1.0.1,hprc,GCA_042077015.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00321/assemblies/freeze_2/HG00321_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00321/assemblies/freeze_2/HG00321_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00321/assemblies/freeze_2/HG00321_hap1_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00321/assemblies/freeze_2/HG00321_hap1_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG00321_hap1/analysis/assign_chromosomes_outputs/c1027d6a-417c-46ab-9f4d-7125f5da6567/HG00321_hap1_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG00321_hap1/analysis/assign_chromosomes_outputs/c1027d6a-417c-46ab-9f4d-7125f5da6567/HG00321_hap1_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG00321_hap1/analysis/assign_chromosomes_outputs/28af3012-2b08-4032-8169-46ed74602f29/HG00321_hap1_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG00321_hap1/analysis/assign_chromosomes_outputs/28af3012-2b08-4032-8169-46ed74602f29/HG00321_hap1_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG00321_hap1/analysis/assign_chromosomes_outputs/6b092201-fa72-4956-9fca-bcf2423f6a96/mashmap_HG00321_hap1_hprc_r2_v1.0.1_pi95.paf
HG01786_hap1,HG01786,1,hic,hifiasm,0.19.9,2024-09,HG01786_hap1_hprc_r2_v1.0.1,hprc,GCA_042076995.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01786/assemblies/freeze_2/HG01786_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01786/assemblies/freeze_2/HG01786_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01786/assemblies/freeze_2/HG01786_hap1_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01786/assemblies/freeze_2/HG01786_hap1_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG01786_hap1/analysis/assign_chromosomes_outputs/9d98659a-ca14-4a20-8479-92ad99e1f9fb/HG01786_hap1_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG01786_hap1/analysis/assign_chromosomes_outputs/9d98659a-ca14-4a20-8479-92ad99e1f9fb/HG01786_hap1_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG01786_hap1/analysis/assign_chromosomes_outputs/78526c1f-fae9-4cc1-9519-452af1d6767d/HG01786_hap1_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG01786_hap1/analysis/assign_chromosomes_outputs/78526c1f-fae9-4cc1-9519-452af1d6767d/HG01786_hap1_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG01786_hap1/analysis/assign_chromosomes_outputs/96f25f98-627e-4cd1-96b0-8fa680118721/mashmap_HG01786_hap1_hprc_r2_v1.0.1_pi95.paf
HG02178_hap1,HG02178,1,hic,hifiasm,0.19.9,2024-09,HG02178_hap1_hprc_r2_v1.0.1,hprc,GCA_042077705.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02178/assemblies/freeze_2/HG02178_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02178/assemblies/freeze_2/HG02178_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02178/assemblies/freeze_2/HG02178_hap1_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02178/assemblies/freeze_2/HG02178_hap1_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG02178_hap1/analysis/assign_chromosomes_outputs/e2f538f6-4dcb-4f0f-80d6-9d37b8d69b09/HG02178_hap1_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG02178_hap1/analysis/assign_chromosomes_outputs/e2f538f6-4dcb-4f0f-80d6-9d37b8d69b09/HG02178_hap1_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG02178_hap1/analysis/assign_chromosomes_outputs/aac28343-8bed-41bc-99b6-9c9f69077d78/HG02178_hap1_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG02178_hap1/analysis/assign_chromosomes_outputs/aac28343-8bed-41bc-99b6-9c9f69077d78/HG02178_hap1_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG02178_hap1/analysis/assign_chromosomes_outputs/e8109ef8-df87-43e4-a40d-83e4a5d2ffa0/mashmap_HG02178_hap1_hprc_r2_v1.0.1_pi95.paf
HG02583_hap1,HG02583,1,hic,hifiasm,0.19.9,2024-09,HG02583_hap1_hprc_r2_v1.0.1,hprc,GCA_042076985.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02583/assemblies/freeze_2/HG02583_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02583/assemblies/freeze_2/HG02583_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02583/assemblies/freeze_2/HG02583_hap1_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02583/assemblies/freeze_2/HG02583_hap1_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG02583_hap1/analysis/assign_chromosomes_outputs/28cf76de-7714-473b-8a24-bab7d7f45ded/HG02583_hap1_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG02583_hap1/analysis/assign_chromosomes_outputs/28cf76de-7714-473b-8a24-bab7d7f45ded/HG02583_hap1_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG02583_hap1/analysis/assign_chromosomes_outputs/ca44b3da-de26-44f9-ae84-bf76e4fc4679/HG02583_hap1_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG02583_hap1/analysis/assign_chromosomes_outputs/ca44b3da-de26-44f9-ae84-bf76e4fc4679/HG02583_hap1_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG02583_hap1/analysis/assign_chromosomes_outputs/d531232e-4ac4-4455-94d9-7e3b2d64fc6b/mashmap_HG02583_hap1_hprc_r2_v1.0.1_pi95.paf
HG03270_hap1,HG03270,1,hic,hifiasm,0.19.9,2024-09,HG03270_hap1_hprc_r2_v1.0.1,hprc,GCA_042077695.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03270/assemblies/freeze_2/HG03270_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03270/assemblies/freeze_2/HG03270_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03270/assemblies/freeze_2/HG03270_hap1_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03270/assemblies/freeze_2/HG03270_hap1_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG03270_hap1/analysis/assign_chromosomes_outputs/85e1dedd-bd9f-4e73-bb33-f161a4a96cd3/HG03270_hap1_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG03270_hap1/analysis/assign_chromosomes_outputs/85e1dedd-bd9f-4e73-bb33-f161a4a96cd3/HG03270_hap1_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG03270_hap1/analysis/assign_chromosomes_outputs/92e3ee55-7d9b-4a73-8176-47f659e3d858/HG03270_hap1_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG03270_hap1/analysis/assign_chromosomes_outputs/92e3ee55-7d9b-4a73-8176-47f659e3d858/HG03270_hap1_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG03270_hap1/analysis/assign_chromosomes_outputs/0cc3d56b-cd65-4b8e-8917-3ff562d16c65/mashmap_HG03270_hap1_hprc_r2_v1.0.1_pi95.paf
HG03583_hap1,HG03583,1,hic,hifiasm,0.19.9,2024-09,HG03583_hap1_hprc_r2_v1.0.1,hprc,GCA_042077635.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03583/assemblies/freeze_2/HG03583_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03583/assemblies/freeze_2/HG03583_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03583/assemblies/freeze_2/HG03583_hap1_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03583/assemblies/freeze_2/HG03583_hap1_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG03583_hap1/analysis/assign_chromosomes_outputs/127998b2-bd2c-4b0b-a8fe-c9befbfec86d/HG03583_hap1_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG03583_hap1/analysis/assign_chromosomes_outputs/127998b2-bd2c-4b0b-a8fe-c9befbfec86d/HG03583_hap1_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG03583_hap1/analysis/assign_chromosomes_outputs/f0095df1-55b8-4cf1-a885-fa36fe91f4de/HG03583_hap1_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG03583_hap1/analysis/assign_chromosomes_outputs/f0095df1-55b8-4cf1-a885-fa36fe91f4de/HG03583_hap1_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG03583_hap1/analysis/assign_chromosomes_outputs/8e449931-fa3f-4509-97d2-3363ee0bced8/mashmap_HG03583_hap1_hprc_r2_v1.0.1_pi95.paf
HG03874_hap1,HG03874,1,hic,hifiasm,0.19.9,2024-09,HG03874_hap1_hprc_r2_v1.0.1,hprc,GCA_042076925.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03874/assemblies/freeze_2/HG03874_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03874/assemblies/freeze_2/HG03874_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03874/assemblies/freeze_2/HG03874_hap1_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03874/assemblies/freeze_2/HG03874_hap1_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG03874_hap1/analysis/assign_chromosomes_outputs/6daa834d-e83e-4e3a-bcfa-d51011594efc/HG03874_hap1_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG03874_hap1/analysis/assign_chromosomes_outputs/6daa834d-e83e-4e3a-bcfa-d51011594efc/HG03874_hap1_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG03874_hap1/analysis/assign_chromosomes_outputs/ec1d6e89-1d99-46d9-b9c0-4b5ebfedec43/HG03874_hap1_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG03874_hap1/analysis/assign_chromosomes_outputs/ec1d6e89-1d99-46d9-b9c0-4b5ebfedec43/HG03874_hap1_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG03874_hap1/analysis/assign_chromosomes_outputs/de659b74-55ee-432b-822d-dc2073b9ab81/mashmap_HG03874_hap1_hprc_r2_v1.0.1_pi95.paf
NA18505_hap1,NA18505,1,hic,hifiasm,0.19.9,2024-09,NA18505_hap1_hprc_r2_v1.0.1,hprc,GCA_042077605.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18505/assemblies/freeze_2/NA18505_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18505/assemblies/freeze_2/NA18505_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18505/assemblies/freeze_2/NA18505_hap1_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18505/assemblies/freeze_2/NA18505_hap1_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/NA18505_hap1/analysis/assign_chromosomes_outputs/bf7c4445-a776-49c8-83ec-8820e195c67f/NA18505_hap1_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/NA18505_hap1/analysis/assign_chromosomes_outputs/bf7c4445-a776-49c8-83ec-8820e195c67f/NA18505_hap1_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/NA18505_hap1/analysis/assign_chromosomes_outputs/b80699c5-0a2a-43b5-b140-bcd80e36eff9/NA18505_hap1_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/NA18505_hap1/analysis/assign_chromosomes_outputs/b80699c5-0a2a-43b5-b140-bcd80e36eff9/NA18505_hap1_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/NA18505_hap1/analysis/assign_chromosomes_outputs/b78d75f3-554f-465f-a848-6bbedcce81b0/mashmap_NA18505_hap1_hprc_r2_v1.0.1_pi95.paf
